Collection Month Name,Collection Year,Collection Month Number,IMP code,IMP name,DMU Code,DMU Name,Invoice Country Code,Invoice Account Number,Invoice Account Name,Origin Country Code,Destination Country Code,Division Code,Product Code,Product Family Description,Invoice Account City,Invoice Account State,Product Description,Total Net Charge Euro,Real Weight Kg,Payweight Kg,Pieces,Consignments
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 11,DE-Acct Nr. 11,DE,GB,International,48N,Economy Express,Hamburg,HAMBURG,ECONOMY EXPRESS (NON DOCS),62.22,5.96,11.022,2,2
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 11,DE-Acct Nr. 11,DE,GB,International,15N,Express,Hamburg,HAMBURG,EXPRESS (NON DOCS),48.86,6.14,10.02,1,1
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 11,DE-Acct Nr. 11,DE,DE,Domestic,15D,Express,Hamburg,HAMBURG,EXPRESS (DOCS),13.63,2.36,6,2,2
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 11,DE-Acct Nr. 11,DE,DE,Domestic,12N,Express,Hamburg,HAMBURG,12:00 EXPRESS (NON DOCS),325.48,199.89,328,47,40
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 11,DE-Acct Nr. 11,DE,DE,Domestic,12D,Express,Hamburg,HAMBURG,12:00 EXPRESS (DOCS),22.83,3.7,5,3,3
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 11,DE-Acct Nr. 11,DE,DE,Domestic,12B,Express,Hamburg,HAMBURG,12:00 BUSINESS PAK,59.49,3.54,4.5,9,9
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 11,DE-Acct Nr. 11,DE,DE,Domestic,09N,Express,Hamburg,HAMBURG,9:00 EXPRESS (NON DOCS),71.1,26.02,54,4,4
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 11,DE-Acct Nr. 11,DE,DE,Domestic,09B,Express,Hamburg,HAMBURG,9:00 BUSINESS PAK,37.01,0.52,1,2,2
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 11,DE-Acct Nr. 11,DE,CH,International,412,Economy Express,Hamburg,HAMBURG,12:00 ECONOMY EXPRESS,33.17,0.4,2.338,1,1
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 11,DE-Acct Nr. 11,DE,CH,International,15D,Express,Hamburg,HAMBURG,EXPRESS (DOCS),15.05,2.3,2.3,1,1
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 11,DE-Acct Nr. 11,DE,AT,International,48N,Economy Express,Hamburg,HAMBURG,ECONOMY EXPRESS (NON DOCS),7.91,0.96,1.336,1,1
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 11,DE-Acct Nr. 11,DE,AT,International,12N,Express,Hamburg,HAMBURG,12:00 EXPRESS (NON DOCS),40.59,8.02,8.02,1,1
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 11,DE-Acct Nr. 11,DE,AT,International,09N,Express,Hamburg,HAMBURG,9:00 EXPRESS (NON DOCS),65.33,6,7.515,1,1
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,NL,DE,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),89.89,57,81.83,1,1
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,IT,DE,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),74.25,37.8,37.8,8,2
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,IT,DE,International,15N,Express,DUISBURG,,EXPRESS (NON DOCS),41.42,2.55,5.177,1,1
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,VA,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),28.88,6.1,6.1,4,2
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,SM,International,15N,Express,DUISBURG,,EXPRESS (NON DOCS),62.47,27.56,27.56,14,2
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,SK,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),44.55,6.28,16.032,2,2
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,SI,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),255.01,86,577.152,2,2
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,SE,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),12839.77,11748.9,21574.454,3620,1078
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,RO,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),272.42,76.68,176.188,46,8
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,PL,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),11983.2,4462.54,10689.416,2332,800
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,PL,International,15N,Express,DUISBURG,,EXPRESS (NON DOCS),4399.61,1400.14,2615.718,458,180
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,NO,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),900.65,822.86,1622.96,108,26
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,NO,International,30,Special Services,DUISBURG,,IDE ECONOMY,17576.63,10426.98,19920.298,2620,778
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,NO,International,12N,Express,DUISBURG,,12:00 EXPRESS (NON DOCS),55.18,3.36,16.032,2,2
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,MT,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),1041.13,2012.64,2554.77,22,6
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,LV,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),1010,1028.62,1414.222,164,22
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,LT,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),126.03,19.86,44.088,10,8
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,IT,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),23082.21,34147.72,54286.992,5268,1628
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,IT,International,15N,Express,DUISBURG,,EXPRESS (NON DOCS),36248.44,12035.68,21831.204,2612,880
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,IT,International,12N,Express,DUISBURG,,12:00 EXPRESS (NON DOCS),6952.37,1340.98,3214.524,498,190
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,HU,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),393.38,93.54,180.066,56,20
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,HR,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),438.41,96.04,270.206,60,14
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,GB,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),101.34,50.3,65.818,12,4
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,FR,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),335.49,328.04,375.346,22,14
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,FR,International,15N,Express,DUISBURG,,EXPRESS (NON DOCS),142.24,57.24,57.24,8,8
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,FR,International,12N,Express,DUISBURG,,12:00 EXPRESS (NON DOCS),42.26,4.62,15.03,4,2
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,FI,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),12268.6,7311.52,14459.254,1724,650
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,FI,International,12N,Express,DUISBURG,,12:00 EXPRESS (NON DOCS),60.34,9.96,13.694,6,4
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,FI,International,10N,Express,DUISBURG,,10:00 EXPRESS (NON DOCS),66,2.66,18.036,2,2
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,EE,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),141.42,72.96,86.15,18,6
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,DK,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),10953.37,9701.42,19935.73,3032,1218
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,DK,International,12N,Express,DUISBURG,,12:00 EXPRESS (NON DOCS),81.28,10.16,26.72,8,6
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,DK,International,09N,Express,DUISBURG,,9:00 EXPRESS (NON DOCS),279.34,133.96,252.838,16,4
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,DE,Domestic,681,Special Express,DUISBURG,,MWL SYSTEM,974.79,945.28,1818,113,63
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,DE,Domestic,613,Value Added Services,DUISBURG,,HEALTHCARE (SAT DEL),128.26,19.6,90,15,4
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,DE,Domestic,612,Value Added Services,DUISBURG,,HEALTHCARE,2425.7,1293.94,3523,502,198
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,DE,Domestic,15N,Express,DUISBURG,,EXPRESS (NON DOCS),3649.5,2319.5,10349,420,157
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,DE,Domestic,12N,Express,DUISBURG,,12:00 EXPRESS (NON DOCS),121.56,165.7,218,10,9
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,DE,Domestic,12B,Express,DUISBURG,,12:00 BUSINESS PAK,6.61,2,1,1,1
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,DE,Domestic,10N,Express,DUISBURG,,10:00 EXPRESS (NON DOCS),65.46,52.22,64,9,6
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,DE,Domestic,09N,Express,DUISBURG,,9:00 EXPRESS (NON DOCS),491.87,378.47,978,57,18
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,CZ,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),744.49,481.46,1160.666,120,34
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,CY,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),261.16,162.22,360.052,42,4
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,BG,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),123.07,55.96,66.892,18,4
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,AT,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),17550.98,12715.22,25010.75,6364,2880
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,AT,International,15N,Express,DUISBURG,,EXPRESS (NON DOCS),562.01,176.2,370.704,52,28
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,DE,AT,International,12N,Express,DUISBURG,,12:00 EXPRESS (NON DOCS),29.73,4,8.35,2,2
September,2018,9,123456,Example Industries Ltd.,,,DE,DE-Acct Nr. 10,DE-Acct Nr. 10,AT,DE,International,48N,Economy Express,DUISBURG,,ECONOMY EXPRESS (NON DOCS),59.64,20.74,36.98,6,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 9,CH-Acct Nr. 9,ES,CH,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),66.407761,41,59,2,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 9,CH-Acct Nr. 9,DE,CH,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),105.128199,40,44.6,2,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 9,CH-Acct Nr. 9,CH,ES,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),204.662345,43.05,46,2,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 9,CH-Acct Nr. 9,CH,DE,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),130.885339,42,47.4,2,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 57,CH-Acct Nr. 57,DE,CH,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),170.302843,144.42,203.75,24,7
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 82,CH-Acct Nr. 82,DE,CH,International,48N,Economy Express,AARAU,,ECONOMY EXPRESS (NON DOCS),16.70108,0.18,0.75,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 82,CH-Acct Nr. 82,CH,US,International,15N,Express,AARAU,,EXPRESS (NON DOCS),40.140636,1.6,2.8,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 82,CH-Acct Nr. 82,CH,SG,International,15N,Express,AARAU,,EXPRESS (NON DOCS),34.17076,1.7,1.7,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 82,CH-Acct Nr. 82,CH,PL,International,15D,Express,AARAU,,EXPRESS (DOCS),25.330735,2.64,2.64,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 82,CH-Acct Nr. 82,CH,GB,International,15N,Express,AARAU,,EXPRESS (NON DOCS),33.865723,2.78,3.8,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 82,CH-Acct Nr. 82,CH,DE,International,15N,Express,AARAU,,EXPRESS (NON DOCS),139.58459,13.95,18.6,7,7
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 81,CH-Acct Nr. 81,DE,CH,International,48N,Economy Express,AARAU,,ECONOMY EXPRESS (NON DOCS),19.438525,5.2,11.5,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 8,CH-Acct Nr. 8,GB,CH,International,48N,Economy Express,AARAU,,ECONOMY EXPRESS (NON DOCS),25.050908,1,1.25,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 8,CH-Acct Nr. 8,GB,CH,International,15N,Express,AARAU,,EXPRESS (NON DOCS),2826.414873,827.5,827.5,33,16
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 8,CH-Acct Nr. 8,DE,CH,International,48N,Economy Express,AARAU,,ECONOMY EXPRESS (NON DOCS),556.535483,662.85,742.1,40,20
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 8,CH-Acct Nr. 8,CH,GB,International,15N,Express,AARAU,,EXPRESS (NON DOCS),87.774786,14.2,14.55,2,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 8,CH-Acct Nr. 8,CH,DE,International,15N,Express,AARAU,,EXPRESS (NON DOCS),33.679654,0.65,1.6,2,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 8,CH-Acct Nr. 8,CH,CH,Domestic,15,Express,AARAU,,EXPRESS,2670.696083,1526,4110.5,10,10
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,SE,CH,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),72.948668,3.5,14,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,PT,CH,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),70.95518,64.05,76,3,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,IT,CH,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),153.009033,260,278.25,8,4
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,IT,CH,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),123.017657,39,39,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,IT,CH,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),191.588757,54.45,59.8,3,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,ES,CH,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),267.60595,53.52,78.6,5,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,DE,CH,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),50.927884,20,22,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,US,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),81.907267,11,29,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,UA,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),125.864965,11.15,40,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,SG,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),680.21152,169.9,199.4,10,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,SE,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),91.644835,98.9,148,6,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,SE,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),81.498495,7,19.6,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,PT,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),71.975254,2.55,11.2,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,PT,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),123.62594,2.1,8.6,2,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,NO,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),326.355062,41.05,75.8,5,3
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,NL,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),67.993951,11,22.2,2,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,IT,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),46.696803,73.4,103,4,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,IT,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),371.253853,89.85,129.2,6,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,IL,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),39.306902,1,4.2,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,HU,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),69.665081,44.8,104.25,4,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,GB,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),25.375895,1,3,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,GB,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),1986.669528,457.2,620.2,32,6
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,GB,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),174.452398,11.25,25.6,2,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,FR,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),122.773015,247.45,397,16,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,FR,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),49.300414,8.2,20.4,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,FI,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),139.672718,73.6,112.2,4,3
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,ES,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),150.532497,171.4,373,15,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,ES,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),918.221599,233.05,295.2,15,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,ES,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),251.831288,14.7,34.4,3,3
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,DK,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),86.591224,7.15,20,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,DE,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),169.105299,239.8,348,14,4
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,DE,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),61.221742,4.1,11.6,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,CZ,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),107.62073,71.6,123,5,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,CZ,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),108.971983,9.1,21,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,BE,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),101.282353,95.6,198.25,8,3
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,BE,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),289.316047,64.55,129,6,4
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,AT,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),49.050439,26.3,48.5,2,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,AT,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),225.334307,27.1,59.6,3,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,AT,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),65.896631,1.8,4.6,1,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 55,CH-Acct Nr. 55,CH,AL,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),53.971594,46.7,57.75,4,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 73,CH-Acct Nr. 73,SE,CH,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),344.96401,353.8,1046.75,9,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 73,CH-Acct Nr. 73,SE,CH,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),718.176137,124.55,183.6,12,5
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 73,CH-Acct Nr. 73,PT,CH,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),116.247247,49.3,119.75,5,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 73,CH-Acct Nr. 73,NO,CH,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),210.455294,110.1,233.25,7,4
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 73,CH-Acct Nr. 73,NO,CH,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),192.356226,19.95,46.2,2,1
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 73,CH-Acct Nr. 73,IT,CH,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),81.298816,134,162.25,6,2
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 73,CH-Acct Nr. 73,IT,CH,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),153.117534,32,32,4,4
September,2018,9,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 73,CH-Acct Nr. 73,GB,CH,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),1036.148324,697.83,1279.8,54,26
